ID,SciName,Name,Total,IdUbication,Ubication,Lat,Long,Date
OBS1449209970,Riparia riparia,Bank Swallow,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209968,Egretta garzetta,Little Egret,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209974,Tadorna tadorna,Common Shelduck,7,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209972,Thalasseus sandvicensis,Sandwich Tern,41,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209976,Ichthyaetus audouinii,Audouin's Gull,8,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449210712,Recurvirostra avosetta,Pied Avocet,5,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209959,Passer domesticus,House Sparrow,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209960,Sterna hirundo,Common Tern,9,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209964,Sturnus unicolor,Spotless Starling,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209973,Chroicocephalus genei,Slender-billed Gull,50,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209961,Thalasseus bengalensis,Lesser Crested Tern,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209966,Charadrius alexandrinus,Kentish Plover,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209971,Cisticola juncidis,Zitting Cisticola,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209965,Arenaria interpres,Ruddy Turnstone,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209978,Curruca melanocephala,Sardinian Warbler,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209962,Larus michahellis,Yellow-legged Gull,5,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449211826,Columba palumbus,Common Wood-Pigeon,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209963,Apus apus/pallidus,Common/Pallid Swift,5,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449209969,Himantopus himantopus,Black-winged Stilt,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,02/06/2022
OBS1449232682,Ichthyaetus audouinii,Audouin's Gull,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232676,Columba livia,Rock Pigeon,5,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232683,Thalasseus sandvicensis,Sandwich Tern,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232678,Larus michahellis,Yellow-legged Gull,10,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232680,Puffinus mauretanicus,Balearic Shearwater,33,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232677,Gulosus aristotelis,European Shag,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232681,Passer domesticus,House Sparrow,3,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232687,Delichon urbicum,Common House-Martin,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232685,Sterna hirundo,Common Tern,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232679,Apus pallidus,Pallid Swift,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232684,Apus apus/pallidus,Common/Pallid Swift,3,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232688,Hirundo rustica,Barn Swallow,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449232686,Calonectris diomedea,Cory's Shearwater,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,02/06/2022
OBS1449274469,Sterna hirundo,Common Tern,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,02/06/2022
OBS1449274473,Egretta garzetta,Little Egret,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,02/06/2022
OBS1449274471,Arenaria interpres,Ruddy Turnstone,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,02/06/2022
OBS1449274472,Sternula albifrons,Little Tern,12,L5171766,Marina del Carmolí,377.016.827,-0.8547020,02/06/2022
OBS1449274474,Thalasseus sandvicensis,Sandwich Tern,16,L5171766,Marina del Carmolí,377.016.827,-0.8547020,02/06/2022
OBS1449274470,Delichon urbicum,Common House-Martin,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,02/06/2022
OBS1449266517,Thalasseus sandvicensis,Sandwich Tern,20,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449266516,Charadrius hiaticula,Common Ringed Plover,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449266513,Delichon urbicum,Common House-Martin,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449266511,Passer domesticus,House Sparrow,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449266510,Cisticola juncidis,Zitting Cisticola,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449266514,Himantopus himantopus,Black-winged Stilt,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449266509,Sternula albifrons,Little Tern,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449266515,Egretta garzetta,Little Egret,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449266512,Bubulcus ibis,Cattle Egret,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449266518,Sterna hirundo,Common Tern,3,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,02/06/2022
OBS1449241760,Apus apus/pallidus,Common/Pallid Swift,3,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449237105,Sternula albifrons,Little Tern,1,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449237109,Charadrius alexandrinus,Kentish Plover,1,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449241762,Delichon urbicum,Common House-Martin,1,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449237110,Sterna hirundo,Common Tern,2,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449237107,Egretta garzetta,Little Egret,2,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449237106,Larus michahellis,Yellow-legged Gull,2,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449237111,Thalasseus sandvicensis,Sandwich Tern,1,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449241761,Passer domesticus,House Sparrow,4,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449237108,Cecropis daurica,Red-rumped Swallow,3,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449237113,Hirundo rustica,Barn Swallow,2,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1449237112,Bubulcus ibis,Cattle Egret,3,L6773140,Punta Lengua de Vaca,376.480.826,-0.7740393,02/06/2022
OBS1452344059,Egretta garzetta,Little Egret,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344063,Larus michahellis,Yellow-legged Gull,8,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344076,Streptopelia decaocto,Eurasian Collared-Dove,4,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344071,Ichthyaetus audouinii,Audouin's Gull,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344072,Phoenicopterus roseus,Greater Flamingo,15,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344061,Charadrius alexandrinus,Kentish Plover,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344074,Arenaria interpres,Ruddy Turnstone,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344060,Sternula albifrons,Little Tern,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344065,Galerida cristata,Crested Lark,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344075,Sterna hirundo,Common Tern,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344073,Sturnus unicolor,Spotless Starling,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344066,Curruca melanocephala,Sardinian Warbler,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344067,Motacilla alba,White Wagtail,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344068,Thalasseus sandvicensis,Sandwich Tern,20,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344064,Chroicocephalus genei,Slender-billed Gull,50,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344062,Charadrius dubius,Little Ringed Plover,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452971583,Ardea cinerea,Gray Heron,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344070,Himantopus himantopus,Black-winged Stilt,4,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1452344069,Tadorna tadorna,Common Shelduck,5,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,05/06/2022
OBS1454677237,Cecropis daurica,Red-rumped Swallow,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677238,Sternula albifrons,Little Tern,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677240,Columba palumbus,Common Wood-Pigeon,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677232,Columba livia,Rock Pigeon,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677231,Egretta garzetta,Little Egret,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677228,Streptopelia decaocto,Eurasian Collared-Dove,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677230,Tadorna tadorna,Common Shelduck,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677234,Thalasseus sandvicensis,Sandwich Tern,15,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677236,Galerida cristata,Crested Lark,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677233,Ardea cinerea,Gray Heron,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677235,Tadorna ferruginea,Ruddy Shelduck,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677226,Chroicocephalus genei,Slender-billed Gull,40,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677239,Himantopus himantopus,Black-winged Stilt,9,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677229,Phoenicopterus roseus,Greater Flamingo,9,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454677227,Sturnus unicolor,Spotless Starling,5,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,08/06/2022
OBS1454675195,Streptopelia turtur,European Turtle-Dove,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,08/06/2022
OBS1454675196,Circus aeruginosus,Eurasian Marsh-Harrier,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,08/06/2022
OBS1454676992,Charadrius alexandrinus,Kentish Plover,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676987,Cisticola juncidis,Zitting Cisticola,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676986,Plegadis falcinellus,Glossy Ibis,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676994,Charadrius dubius,Little Ringed Plover,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676998,Thalasseus sandvicensis,Sandwich Tern,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676985,Gallinula chloropus,Eurasian Moorhen,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676990,Apus apus,Common Swift,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676995,Motacilla alba,White Wagtail,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676988,Tadorna tadorna,Common Shelduck,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676983,Sternula albifrons,Little Tern,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676993,Larus michahellis,Yellow-legged Gull,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676984,Egretta garzetta,Little Egret,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676997,Sterna hirundo,Common Tern,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676991,Acrocephalus scirpaceus,Common Reed Warbler,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676989,Bubulcus ibis,Cattle Egret,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1454676996,Himantopus himantopus,Black-winged Stilt,8,L5171766,Marina del Carmolí,377.016.827,-0.8547020,08/06/2022
OBS1455907812,Numenius arquata,Eurasian Curlew,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907806,Tadorna tadorna,Common Shelduck,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907803,Egretta garzetta,Little Egret,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907807,Larus michahellis,Yellow-legged Gull,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907813,Bubulcus ibis,Cattle Egret,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907802,Himantopus himantopus,Black-winged Stilt,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907809,Plegadis falcinellus,Glossy Ibis,18,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907808,Cisticola juncidis,Zitting Cisticola,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907810,Sterna hirundo,Common Tern,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907805,Ardea cinerea,Gray Heron,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1455907811,Sternula albifrons,Little Tern,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/06/2022
OBS1464579675,Larus michahellis,Yellow-legged Gull,5,L4652966,Cabo de Palos,376.360.189,-0.6890166,18/06/2022
OBS1464579676,Falco tinnunculus,Eurasian Kestrel,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,18/06/2022
OBS1464579677,Sterna hirundo,Common Tern,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,18/06/2022
OBS1464579673,Delichon urbicum,Common House-Martin,15,L4652966,Cabo de Palos,376.360.189,-0.6890166,18/06/2022
OBS1464579674,Apus pallidus,Pallid Swift,25,L4652966,Cabo de Palos,376.360.189,-0.6890166,18/06/2022
OBS1462105775,Puffinus mauretanicus,Balearic Shearwater,1,L5157229,Isla Grosa ZEPA,377.283.325,-0.7082641,18/06/2022
OBS1462105774,Thalasseus sandvicensis,Sandwich Tern,1,L5157229,Isla Grosa ZEPA,377.283.325,-0.7082641,18/06/2022
OBS1462105777,Ichthyaetus audouinii,Audouin's Gull,2,L5157229,Isla Grosa ZEPA,377.283.325,-0.7082641,18/06/2022
OBS1462105841,Ichthyaetus audouinii,Audouin's Gull,2,L5157229,Isla Grosa ZEPA,377.283.325,-0.7082641,18/06/2022
OBS1462105840,Phalacrocorax carbo,Great Cormorant,1,L5157229,Isla Grosa ZEPA,377.283.325,-0.7082641,18/06/2022
OBS1462105843,Hydrobates pelagicus,European Storm-Petrel,4,L5157229,Isla Grosa ZEPA,377.283.325,-0.7082641,18/06/2022
OBS1462105776,Larus michahellis,Yellow-legged Gull,4,L5157229,Isla Grosa ZEPA,377.283.325,-0.7082641,18/06/2022
OBS1462105842,Larus michahellis,Yellow-legged Gull,6,L5157229,Isla Grosa ZEPA,377.283.325,-0.7082641,18/06/2022
OBS1462105778,Sterna hirundo,Common Tern,2,L5157229,Isla Grosa ZEPA,377.283.325,-0.7082641,18/06/2022
OBS1464576895,Cisticola juncidis,Zitting Cisticola,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1465854615,Sterna hirundo,Common Tern,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1464576893,Charadrius dubius,Little Ringed Plover,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1464576886,Sterna hirundo,Common Tern,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1464576889,Egretta garzetta,Little Egret,4,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1464576887,Ichthyaetus audouinii,Audouin's Gull,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1464576894,Phoenicopterus roseus,Greater Flamingo,60,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1464576888,Himantopus himantopus,Black-winged Stilt,15,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1465854624,Cisticola juncidis,Zitting Cisticola,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1465854617,Himantopus himantopus,Black-winged Stilt,15,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1464576892,Tadorna tadorna,Common Shelduck,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1465854623,Phoenicopterus roseus,Greater Flamingo,60,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1465854620,Larus michahellis,Yellow-legged Gull,50,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1464576891,Larus michahellis,Yellow-legged Gull,50,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1465854622,Charadrius dubius,Little Ringed Plover,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1465854618,Egretta garzetta,Little Egret,4,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1465854621,Tadorna tadorna,Common Shelduck,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1465854616,Ichthyaetus audouinii,Audouin's Gull,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,19/06/2022
OBS1463309919,Plegadis falcinellus,Glossy Ibis,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463301746,Curruca melanocephala,Sardinian Warbler,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200860,Anas platyrhynchos,Mallard,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200859,Egretta garzetta,Little Egret,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463208102,Larus michahellis,Yellow-legged Gull,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200852,Carduelis carduelis,European Goldfinch,8,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200845,Myiopsitta monachus,Monk Parakeet,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463208097,Sturnus unicolor,Spotless Starling,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463208101,Hirundo rustica,Barn Swallow,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200847,Gallinula chloropus,Eurasian Moorhen,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463208103,Bubulcus ibis,Cattle Egret,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200862,Cisticola juncidis,Zitting Cisticola,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463208099,Fulica atra,Eurasian Coot,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200846,Bubulcus ibis,Cattle Egret,10,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200844,Ardea purpurea,Purple Heron,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200857,Streptopelia decaocto,Eurasian Collared-Dove,12,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200854,Luscinia megarhynchos,Common Nightingale,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463301745,Larus michahellis,Yellow-legged Gull,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200843,Acrocephalus scirpaceus,Common Reed Warbler,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200864,Falco naumanni,Lesser Kestrel,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200850,Falco tinnunculus,Eurasian Kestrel,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200849,Clamator glandarius,Great Spotted Cuckoo,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463208100,Acrocephalus scirpaceus,Common Reed Warbler,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200855,Columba palumbus,Common Wood-Pigeon,18,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463208098,Galerida cristata,Crested Lark,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200842,Chloris chloris,European Greenfinch,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200861,Acrocephalus arundinaceus,Great Reed Warbler,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463200856,Cecropis daurica,Red-rumped Swallow,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,20/06/2022
OBS1463184332,Acrocephalus scirpaceus,Common Reed Warbler,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184341,Charadrius alexandrinus,Kentish Plover,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184346,Ardea cinerea,Gray Heron,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184340,Curruca melanocephala,Sardinian Warbler,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203618,Sterna hirundo,Common Tern,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184348,Chroicocephalus genei,Slender-billed Gull,12,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203623,Plegadis falcinellus,Glossy Ibis,48,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203622,Larus michahellis,Yellow-legged Gull,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184331,Tadorna tadorna,Common Shelduck,14,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184337,Sturnus unicolor,Spotless Starling,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184347,Sternula albifrons,Little Tern,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203624,Numenius arquata,Eurasian Curlew,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463306097,Phoenicopterus roseus,Greater Flamingo,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184330,Charadrius dubius,Little Ringed Plover,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184339,Motacilla alba,White Wagtail,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463306099,Anas platyrhynchos,Mallard,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184345,Cisticola juncidis,Zitting Cisticola,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203615,Cisticola juncidis,Zitting Cisticola,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463306100,Ichthyaetus audouinii,Audouin's Gull,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184329,Columba palumbus,Common Wood-Pigeon,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203619,Delichon urbicum,Common House-Martin,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184326,Falco tinnunculus,Eurasian Kestrel,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203616,Ardea cinerea,Gray Heron,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184334,Plegadis falcinellus,Glossy Ibis,72,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203620,Chroicocephalus genei,Slender-billed Gull,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203614,Himantopus himantopus,Black-winged Stilt,14,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184335,Gallinula chloropus,Eurasian Moorhen,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203621,Hirundo rustica,Barn Swallow,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184328,Columba livia,Rock Pigeon,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463203617,Charadrius alexandrinus,Kentish Plover,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184336,Hirundo rustica,Barn Swallow,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
OBS1463184327,Himantopus himantopus,Black-winged Stilt,24,L5171766,Marina del Carmolí,377.016.827,-0.8547020,20/06/2022
